customer_id,nome,email,numero_conta,data_nascimento,cidade,gender,age,credit_score,tenure,limite_credito,products_number,credit_card,active_member,estimated_salary,churn,NewBalance,country_France,country_Germany,country_Spain
15630725,Elaine Pinto Mendes,elaine.pinto@gmail.com,04153-8,1979-05-11,Toulouse,0,45,649,5,231459.49,1,1,0,173365.9,1,12.131205339030254,True,False,False
15720508,Paulo Roberto Mendes,Sin Registro,86190-9,1993-07-01,Nantes,1,31,735,3,110555.91,1,0,0,72927.68,0,12.384706996277872,True,False,False
15724296,Rafael Oliveira Costa,rafael.oliveira@outlook.com,93564-0,1983-05-01,Barcelona,1,41,684,2,162330.07,2,0,0,120284.67,0,12.38658189443654,False,False,True
15605665,Ana Clara Souza,ana.clara@terra.com.br,73866-6,1955-04-19,Berlin,0,69,673,3,74279.93,2,1,1,37196.15,0,11.968236053262087,False,True,False
15589949,Paulo Roberto Mendes,paulo.roberto@hotmail.com,70011-9,1990-03-15,Valencia,1,34,433,9,432494.23,1,1,0,19687.99,0,12.630076445260038,False,False,True
15788218,Silvana Costa Ferreira,silvana.costa@outlook.com,15581-3,2000-11-28,Zaragoza,0,24,936,9,0.0,2,1,1,14406.41,0,-0.0,False,False,True
15631457,Carlos Eduardo Silva,carlos.eduardo@hotmail.com,98679-2,1987-02-12,Lyon,1,37,639,5,89365.51,1,0,1,173386.95,0,12.126492064422363,True,False,False
15753549,João Pedro Souza,joao.pedro@outlook.com,29864-3,1999-10-08,Lyon,1,25,669,1,321195.55,1,0,0,37543.93,1,12.662538361874171,True,False,False
15736043,Carlos Eduardo Silva,carlos.eduardo@gmail.com,13280-0,1990-02-27,Nantes,1,34,638,6,213459.39,1,1,1,97755.29,0,12.341855115097855,True,False,False
15715750,Mônica Dias Borges,monica.dias@gmail.com,16199-6,1980-03-09,Stuttgart,0,44,646,2,273266.33,1,0,0,53072.49,1,-12.32885498605316,False,True,False
15813192,Fernando Henrique Costa,fernando.henrique@gmail.com,04862-1,1999-08-18,Nantes,1,25,494,6,0.0,2,0,1,109988.09,0,12.126492064422363,True,False,False
15736069,Elaine Pinto Mendes,elaine.pinto@outlook.com,70475-1,1989-12-14,Frankfurt,0,35,767,6,244899.4,1,1,0,115566.57,1,12.485620877824468,False,True,False
15681206,Juliana Alves Pereira,juliana.alves@uol.com.br,10860-3,1975-07-09,Lyon,0,49,722,3,428526.56,1,1,0,140765.57,1,12.72604229498348,True,False,False
15687828,Juliana Alves Pereira,juliana.alves@hotmail.com,45766-6,1993-10-17,Valencia,0,31,644,5,196876.06,1,1,1,73922.95,0,-12.055323008960263,False,False,True
15577806,Priscila Rocha Nunes,priscila.rocha@gmail.com,62892-3,1970-12-03,Munich,0,54,794,1,197973.33,1,1,1,192154.66,0,11.930330211119497,False,True,False
15592389,Alexandre Moreira Dias,alexandre.moreira@gmail.com,19328-2,1997-01-07,Bordeaux,1,27,684,2,305575.23,1,1,1,71725.73,0,12.503238702502603,True,False,False
15639669,Leandro Nunes Ferreira,leandro.nunes@yahoo.com.br,13240-2,1988-01-04,Nice,1,36,746,9,258381.78,1,1,1,155700.15,0,12.446325317568911,True,False,False
15629299,Letícia Ferreira Silva,leticia.ferreira@hotmail.com,20927-4,1972-04-28,Cologne,0,52,546,1,126014.37,1,1,1,23548.45,1,12.26504781365003,False,True,False
15702788,Bruno Souza Martins,bruno.souza@uol.com.br,04664-1,1984-05-19,Toulouse,1,40,775,9,108375.47,1,1,0,70196.57,0,12.438870563127969,True,False,False
15657228,Gabriel Rocha Carvalho,gabriel.rocha@terra.com,65182-2,1987-08-15,Cologne,1,37,545,9,270824.76,2,0,1,104936.88,0,12.16346916930712,False,True,False
15612670,Larissa Pereira Gomes,larissa.pereira@hotmail.com,44691-6,1978-11-02,Bilbao,0,46,631,10,0.0,2,1,1,129508.96,0,0.0,False,False,True
15702298,Alexandre Moreira Dias,alexandre.moreira@hotmail.com,15278-9,1983-03-17,Berlin,1,41,655,8,343671.7,1,0,0,164040.94,1,12.43370188111871,False,True,False
15716023,Rafael Oliveira Costa,rafael.oliveira@uol.com.br,52028-1,1993-06-13,Nantes,1,31,693,1,0.0,2,0,1,182270.88,0,0.0,True,False,False
15719606,Alexandre Moreira Dias,alexandre.moreira@gmail.com,78188-3,1974-06-19,Nantes,1,50,657,9,0.0,2,0,0,37171.46,0,0.0,True,False,False
15672798,Vanessa Gomes Carvalho,vanessa.gomes@outlook.com,58279-1,1979-01-04,Lyon,0,45,656,7,75553.96,1,1,1,199392.14,0,12.584051921986257,True,False,False
15774727,Amanda Oliveira Rocha,amanda.oliveira@terra.com.br,52686-0,1990-06-08,Cologne,0,34,757,1,370316.48,2,0,0,44965.44,0,12.463795462834772,False,True,False
15640855,Paulo Roberto Mendes,paulo.roberto@yahoo.com.br,34853-6,1984-11-18,Cologne,1,40,729,5,327414.2,2,1,0,103396.08,0,12.333362437346754,False,True,False
15686974,Priscila Rocha Nunes,priscila.rocha@hotmail.com,63847-5,1976-11-16,Nice,0,48,751,4,0.0,1,0,1,30165.06,1,-0.0,True,False,False
15720713,Mônica Dias Borges,monica.dias@outlook.com,11628-0,1995-11-23,Paris,0,29,850,10,0.0,2,1,1,199775.67,0,0.0,True,False,False
15699294,Alexandre Moreira Dias,alexandre.moreira@terra.com.br,18666-6,1994-01-23,Bordeaux,1,30,555,1,0.0,2,0,0,88146.86,0,0.0,True,False,False
15598046,Camila Martins Lima,camila.martins@gmail.com,31318-6,1985-01-10,Lyon,0,39,662,5,118264.85,2,1,0,61636.22,0,12.539411764788252,True,False,False
15741745,Alexandre Moreira Dias,alexandre.moreira@terra.com.br,67840-8,1996-09-20,Nantes,1,28,757,7,159673.97,2,1,1,131249.46,0,12.395963400215985,True,False,False
15573452,Paulo Roberto Mendes,Sin Registro,16792-8,1982-03-07,Cologne,1,42,663,7,229148.33,1,1,0,19862.78,0,12.35389652474343,False,True,False
15719212,Marcos Pereira Rocha,marcos.pereira@gmail.com,17263-5,1991-06-10,Toulouse,1,33,491,5,191798.98,1,1,0,100240.2,0,12.021359831995454,True,False,False
15624633,Carlos Eduardo Silva,Sin Registro,45311-8,1979-09-26,Toulouse,1,45,702,9,46052.74,1,1,1,171014.69,0,11.918251630137387,True,False,False
15598846,Silvana Costa Ferreira,silvana.costa@outlook.com,34066-0,1980-03-24,Nice,0,44,700,2,157503.31,1,1,0,16874.92,0,11.674734062314146,True,False,False
15607395,Fernanda Lima Costa,fernanda.lima@hotmail.com,32488-0,1991-04-15,Marseille,0,33,679,9,332348.68,2,1,0,177362.45,0,12.324110315450916,True,False,False
15752137,Felipe Lima Santos,felipe.lima@yahoo.com.br,12907-8,1991-07-04,Lyon,1,33,648,7,118048.14,1,1,1,117036.38,0,12.50576233711996,True,False,False
15619935,Juliana Alves Pereira,juliana.alves@outlook.com,49976-1,1965-01-28,Sevilla,0,59,783,9,172699.93,1,1,1,4423.63,0,12.438967458395313,False,False,True
15656293,Lucas Ferreira Lima,lucas.ferreira@gmail.com,97675-9,1989-01-20,Nantes,1,35,786,3,0.0,2,1,0,92712.97,0,0.0,True,False,False
15694143,Juliana Alves Pereira,juliana.alves@outlook.com,26659-4,1983-04-04,Marseille,0,41,686,10,0.0,1,1,0,133086.45,0,0.0,True,False,False
15736274,Paulo Roberto Mendes,paulo.roberto@gmail.com,92195-0,1993-07-01,Nantes,1,31,751,8,0.0,2,0,0,17550.49,0,0.0,True,False,False
15585133,Camila Martins Lima,Formato Inválido,07586-7,1997-08-01,Barcelona,0,27,657,8,0.0,2,0,0,100240.2,0,0.0,False,False,True
15566312,Renata Souza Ribeiro,renata.souza@yahoo.com,79570-8,1982-09-01,Madrid,0,42,660,5,0.0,3,1,1,189016.24,1,0.0,False,False,True
15568032,Bruno Souza Martins,bruno.souza@hotmail.com,83495-9,1993-01-20,Cologne,1,31,757,1,158657.29,3,1,0,163170.32,0,12.447608889488606,False,True,False
15605534,Vanessa Gomes Carvalho,vanessa.gomes@hotmail.com,43674-2,1973-10-20,Berlin,0,51,644,4,54549.84,1,0,0,72628.84,1,12.160657200612162,False,True,False
15578722,Paulo Roberto Mendes,paulo.roberto@uol.com.br,45333-5,1985-01-24,Marseille,1,39,689,4,0.0,2,1,0,196112.45,0,0.0,True,False,False
15575748,Thiago Alves Pereira,Formato Inválido,32727-6,1988-08-19,Nice,1,36,809,9,108712.66,2,0,1,109135.11,0,11.833291403071518,True,False,False
15690743,Patrícia Rocha Alves,patricia.rocha@terra.com.br,13492-2,1963-08-16,Nantes,0,61,536,8,130475.63,1,1,1,64308.49,1,-11.778212991062514,True,False,False
15774393,Aline Carvalho Araújo,aline.carvalho@uol.com.br,02419-9,1994-09-05,Marseille,0,30,694,9,0.0,2,1,1,26960.31,0,0.0,True,False,False
15747647,Camila Martins Lima,camila.martins@uol.com.br,50979-4,1997-07-22,Valencia,0,27,589,4,0.0,2,1,0,144181.48,0,0.0,False,False,True
15807340,Bruno Souza Martins,bruno.souza@hotmail.com,17084-7,1991-08-05,Cologne,1,33,525,4,118143.99,2,0,0,55072.93,0,12.476281140357314,False,True,False
15673367,João Pedro Souza,joao.pedro@terra.com.br,58327-5,1991-06-05,Frankfurt,1,33,587,6,101410.34,1,1,0,55775.72,0,12.488264876353542,False,True,False
15694581,Leandro Nunes Ferreira,leandro.nunes@outlook.com,50689-3,1982-05-08,Sevilla,1,42,807,5,0.0,2,1,1,100240.2,0,0.0,False,False,True
15632967,Diego Martins Nunes,diego.martins@yahoo.com.br,71694-1,1990-05-18,Toulouse,1,34,520,3,0.0,2,1,1,104703.96,0,0.0,True,False,False
15800554,Débora Ribeiro Lima,debora.ribeiro@gmail.com,23999-9,1943-08-19,Marseille,0,81,850,1,0.0,2,1,1,100240.2,0,0.0,True,False,False
15625881,Vinicius Araújo Lima,vinicius.araujo@hotmail.com,41934-0,1987-02-26,Frankfurt,1,37,634,3,104854.61,2,1,1,167032.49,0,12.314323908967864,False,True,False
15723250,Marcos Pereira Rocha,marcos.pereira@hotmail.com,67518-0,1982-09-19,Marseille,1,42,519,8,0.0,2,1,1,101485.72,0,0.0,True,False,False
15791836,João Pedro Souza,joao.pedro@outlook.com,54106-6,1995-09-06,Bordeaux,1,29,690,5,0.0,2,1,0,108577.97,0,0.0,True,False,False
15580935,Leandro Nunes Ferreira,leandro.nunes@uol.com.br,71971-1,1991-12-18,Munich,1,33,687,9,292923.42,2,1,0,121747.96,0,12.513280836478383,False,True,False
15648489,Alexandre Moreira Dias,alexandre.moreira@gmail.com,22624-3,1971-09-07,Bordeaux,1,53,487,4,558251.48,1,1,1,24207.86,1,12.897666069641756,True,False,False
15733229,Ana Clara Souza,Formato Inválido,81446-9,1990-05-25,Barcelona,0,34,638,7,0.0,2,0,0,3946.29,0,0.0,False,False,True
15729087,Vinicius Araújo Lima,vinicius.araujo@hotmail.com,68167-9,1970-12-13,Cologne,1,54,751,9,304735.58,2,0,1,116179.92,0,-12.653112105077367,False,True,False
15804038,Marcos Pereira Rocha,marcos.pereira@hotmail.com,13535-8,1980-06-06,Nantes,1,44,740,9,0.0,1,0,1,96528.0,1,0.0,True,False,False
15745030,Paulo Roberto Mendes,Formato Inválido,13232-2,1983-05-01,Munich,1,41,936,1,50735.08,2,1,0,165675.01,0,11.979250461374509,False,True,False
15666096,João Pedro Souza,joao.pedro@yahoo.com.br,45879-6,1997-02-03,Bilbao,1,27,676,4,0.0,1,0,1,107955.67,0,0.0,False,False,True
15582168,Cristiane Moreira Pinto,cristiane.moreira@uol.com.br,95076-8,1963-12-03,Munich,0,61,713,4,390191.18,2,1,0,123663.63,0,12.608368336348546,False,True,False
15635500,Bruno Souza Martins,bruno.souza@uol.com.br,44390-2,1949-01-09,Cologne,1,75,605,2,78698.79,1,0,1,186655.11,0,11.717002479673562,False,True,False
15591509,João Pedro Souza,joao.pedro@outlook.com,74797-8,1988-01-13,Toulouse,1,36,690,7,227733.38,2,1,0,123775.15,0,12.221779740733783,True,False,False
15755722,Vinicius Araújo Lima,Formato Inválido,39446-5,2000-05-19,Bordeaux,1,24,554,10,0.0,1,0,0,92180.62,0,0.0,True,False,False
15672432,Mônica Dias Borges,Formato Inválido,27061-6,1971-01-20,Nice,0,53,594,4,0.0,1,1,0,5408.74,1,0.0,True,False,False
15586039,Natália Santos Martins,natalia.santos@uol.com.br,02887-4,1988-09-14,Munich,0,36,471,5,148756.66,2,1,1,96366.7,0,12.101420101454378,False,True,False
15586870,Diego Martins Nunes,diego.martins@gmail.com,64190-2,1997-02-16,Toulouse,1,27,632,4,407567.59,1,1,1,152665.85,0,12.864244508485609,True,False,False
15609510,Vinicius Araújo Lima,Sin Registro,69210-5,1979-06-20,Marseille,1,45,669,7,78330.84,1,0,1,173454.07,0,-12.607292622483731,True,False,False
15656319,Alexandre Moreira Dias,alexandre.moreira@terra.com.br,16445-3,1987-06-16,Barcelona,1,37,850,4,181516.32,1,1,0,109659.12,0,12.07984139905545,False,False,True
15662021,Ana Clara Souza,ana.clara@terra.com.br,94356-5,1982-01-23,Sevilla,0,42,685,2,0.0,2,0,0,199992.48,0,0.0,False,False,True
15640953,Silvana Costa Ferreira,silvana.costa@outlook.com,72164-0,1998-01-03,Bordeaux,0,26,611,2,137425.36,2,1,1,120801.65,0,12.27847637344877,True,False,False
15610727,Paulo Roberto Mendes,paulo.roberto@hotmail.com,40810-7,1988-09-24,Paris,1,36,605,7,297888.74,1,1,0,190588.59,0,12.459390343718235,True,False,False
15587835,Mateus Carvalho Alves,Sin Registro,04462-7,1983-05-17,Bordeaux,1,41,850,3,348152.44,1,0,1,57844.26,0,12.51661751114535,True,False,False
15704629,Priscila Rocha Nunes,priscila.rocha@yahoo.com.br,44630-0,1992-12-26,Lyon,0,32,582,1,162337.22,1,0,1,152790.92,0,12.358017036165927,True,False,False
15720820,Patrícia Rocha Alves,patricia.rocha@uol.com.br,94330-0,2000-11-26,Stuttgart,0,24,462,9,102384.7,2,0,1,64421.02,0,11.84769754290577,False,True,False
15681990,Ricardo Borges Silva,ricardo.borges@uol.com.br,58657-8,2000-02-07,Munich,1,24,497,6,159029.66,2,1,0,55859.27,0,12.317337953557642,False,True,False
15716728,Vanessa Gomes Carvalho,vanessa.gomes@yahoo.com.br,40214-4,1982-03-12,Zaragoza,0,42,513,10,0.0,2,0,1,73151.25,0,0.0,False,False,True
15614740,Cristiane Moreira Pinto,cristiane.moreira@yahoo.com.br,65945-5,1983-10-12,Bordeaux,0,41,684,6,183400.95,2,1,1,121967.88,0,12.507685803240932,True,False,False
15780628,Renata Souza Ribeiro,renata.souza@hotmail.com,21079-8,1994-05-18,Lyon,0,30,633,6,0.0,2,0,0,41642.29,0,0.0,True,False,False
15811985,Thiago Alves Pereira,thiago.alves@gmail.com,28336-3,1980-11-04,Bilbao,1,44,530,6,0.0,2,0,0,55893.37,0,0.0,False,False,True
15734970,Felipe Lima Santos,felipe.lima@terra.com.br,13129-3,1986-03-25,Barcelona,1,38,835,7,69435.63,1,0,0,175905.97,0,12.06478657729817,False,False,True
15632280,Amanda Oliveira Rocha,Formato Inválido,82270-2,1971-03-20,Bilbao,0,53,544,9,0.0,1,1,0,125692.07,1,0.0,False,False,True
15740630,Silvana Costa Ferreira,silvana.costa@yahoo.com.br,46440-5,1993-12-14,Madrid,0,31,487,1,0.0,2,1,0,158750.13,0,0.0,False,False,True
15568162,Rafael Oliveira Costa,rafael.oliveira@terra.com.br,75269-0,1971-08-09,Barcelona,1,53,527,8,0.0,1,1,1,51711.57,0,0.0,False,False,True
15740072,Letícia Ferreira Silva,leticia.ferreira@yahoo.com.br,46992-7,1987-05-27,Marseille,0,37,720,2,320687.2,2,1,1,138470.21,0,12.391131120229046,True,False,False
15635728,Gabriel Rocha Carvalho,gabriel.rocha@uol.com.br,44050-4,1983-06-13,Nice,1,41,693,4,0.0,2,0,0,156381.47,0,0.0,True,False,False
15799790,Thiago Alves Pereira,thiago.alves@uol.com.br,99031-8,1989-10-10,Paris,1,35,763,9,0.0,1,1,1,31372.91,0,0.0,True,False,False
15694860,Silvana Costa Ferreira,silvana.costa@gmail.com,54843-0,1986-06-22,Nice,0,38,675,6,98058.92,1,0,0,138777.0,1,11.821377343962356,True,False,False
15735358,Vinicius Araújo Lima,vinicius.araujo@outlook.com,79683-0,1978-04-04,Sevilla,1,46,682,4,0.0,1,1,1,4654.28,0,0.0,False,False,True
15649292,Cristiane Moreira Pinto,cristiane.moreira@terra.com.br,17152-7,1975-04-13,Nice,0,49,748,7,50780.42,1,0,0,163550.58,1,10.988747088958824,True,False,False
15794204,Marcos Pereira Rocha,marcos.pereira@hotmail.com,91588-5,1996-11-18,Lyon,1,28,687,7,301031.24,1,1,1,27411.19,0,12.284113288892636,True,False,False
15588186,João Pedro Souza,joao.pedro@terra.com.br,45805-0,1979-03-26,Sevilla,1,45,520,7,171414.74,1,1,0,100240.2,0,12.273946504511237,False,False,True
15684318,Camila Martins Lima,camila.martins@gmail.com,96363-3,1974-05-08,Munich,0,50,582,6,271284.32,2,1,1,20344.02,0,12.17030628724424,False,True,False
15654891,Gustavo Pinto Ribeiro,gustavo.pinto@hotmail.com,85572-9,1994-02-07,Marseille,1,30,811,6,0.0,2,1,1,180591.32,0,0.0,True,False,False
15761497,Juliana Alves Pereira,juliana.alves@outlook.com,83187-2,1976-03-02,Zaragoza,0,48,713,1,110028.4,1,0,0,157381.14,1,12.6993094082197,False,False,True
15606310,Vinicius Araújo Lima,vinicius.araujo@terra.com.br,93854-2,1953-08-11,Nice,1,71,823,5,100845.59,1,0,1,162683.06,0,12.60555375183684,True,False,False
15578045,Camila Martins Lima,camila.martins@yahoo.com.br,23728-1,1975-10-17,Valencia,0,49,538,9,208332.93,1,0,0,173779.25,1,12.552735919547032,False,False,True
15762268,Camila Martins Lima,camila.martins@uol.com.br,03567-9,1983-10-20,Nice,0,41,666,10,79118.44,1,1,0,50908.48,0,12.55081119330556,True,False,False
15679961,Rafael Oliveira Costa,rafael.oliveira@yahoo.com.br,46033-5,1978-10-17,Valencia,1,46,708,7,56545.53,1,1,1,39704.14,0,11.832102134758474,False,False,True
15635870,Vanessa Gomes Carvalho,vanessa.gomes@hotmail.com,42588-7,1974-01-25,Frankfurt,0,50,579,5,269381.69,1,0,1,192146.63,1,12.126492064422363,False,True,False
15713578,Débora Ribeiro Lima,debora.ribeiro@hotmail.com,28352-7,1974-11-02,Bordeaux,0,50,483,9,0.0,2,1,1,111020.24,0,0.0,True,False,False
15759480,Mônica Dias Borges,monica.dias@terra.com.br,70991-8,1984-01-24,Lyon,0,40,644,10,207028.31,1,1,1,19959.67,0,12.53667748833956,True,False,False
15640078,Letícia Ferreira Silva,leticia.ferreira@terra.com.br,65603-6,1985-11-21,Hamburg,0,39,660,5,178208.37,1,1,0,173683.0,1,12.50717666432721,False,True,False
15665861,Paulo Roberto Mendes,paulo.roberto@hotmail.com,17365-7,1980-04-17,Barcelona,1,44,733,3,293821.28,1,0,1,101617.43,0,12.265010103731877,False,False,True
15795527,Rodrigo Santos Gomes,rodrigo.santos@gmail.com,60823-3,1981-09-21,Sevilla,1,43,699,2,245163.92,2,1,0,82815.93,0,12.517138132496385,False,False,True
15789158,Felipe Lima Santos,felipe.lima@hotmail.com,60460-2,1975-03-16,Frankfurt,1,49,636,6,283231.24,2,1,0,158887.09,1,12.333583677113491,False,True,False
15603565,Renata Souza Ribeiro,renata.souza@outlook.com,90305-9,1968-01-06,Sevilla,0,56,603,5,82267.89,2,1,0,162223.67,1,12.109327797111106,False,False,True
15728838,Rafael Oliveira Costa,rafael.oliveira@uol.com.br,99143-2,1979-03-28,Marseille,1,45,578,1,401911.52,1,1,0,143397.14,1,-12.602166715640651,True,False,False
15622897,Amanda Oliveira Rocha,amanda.oliveira@terra.com.br,42046-1,1978-10-28,Nantes,0,46,646,4,0.0,3,1,0,93251.42,1,-0.0,True,False,False
15571586,Fernando Henrique Costa,fernando.henrique@terra.com.br,70574-7,1995-07-08,Barcelona,1,29,524,3,328505.54,1,1,0,2705.31,1,12.670029592896052,False,False,True
15789425,Aline Carvalho Araújo,aline.carvalho@hotmail.com,21271-3,1987-01-06,Stuttgart,0,37,694,8,130523.11,2,1,0,182354.46,1,-12.188092364777384,False,True,False
15654456,Mateus Carvalho Alves,Formato Inválido,33546-0,1976-01-16,Berlin,1,48,511,6,231802.8,1,0,0,88307.87,1,12.609709950901989,False,True,False
15701936,Vinicius Araújo Lima,vinicius.araujo@hotmail.com,26514-2,1996-04-18,Berlin,1,28,467,10,313148.18,1,1,0,32349.29,1,12.126492064422363,False,True,False
15687607,Débora Ribeiro Lima,debora.ribeiro@outlook.com,11304-8,1994-08-11,Bordeaux,0,30,605,9,258979.12,1,0,1,186418.85,0,12.509300577509377,True,False,False
15725429,Bruno Souza Martins,bruno.souza@gmail.com,65793-2,1991-01-07,Munich,1,33,623,8,263214.21,1,1,1,174777.98,0,12.173130151080162,False,True,False
15689341,Vanessa Gomes Carvalho,Sin Registro,44916-9,1974-08-18,Toulouse,0,50,655,10,0.0,4,1,0,179267.94,1,0.0,True,False,False
15752097,Lucas Ferreira Lima,lucas.ferreira@hotmail.com,83277-5,1986-06-06,Bilbao,1,38,708,8,57043.6,1,1,0,12429.22,0,12.202475082077113,False,False,True
15721719,Thiago Alves Pereira,thiago.alves@outlook.com,07277-6,1982-12-04,Bordeaux,1,42,743,7,228439.08,2,1,1,80428.42,0,11.944736452458343,True,False,False
15800482,Mônica Dias Borges,monica.dias@yahoo.com.br,11943-8,1991-09-06,Valencia,0,33,936,7,0.0,2,1,1,168261.4,0,0.0,False,False,True
15790355,Gustavo Pinto Ribeiro,gustavo.pinto@yahoo.com.br,21870-5,1988-06-23,Frankfurt,1,36,606,5,279402.61,2,0,0,179351.89,0,12.850446931778452,False,True,False
15724336,Ana Clara Souza,ana.clara@outlook.com,93962-2,1975-08-05,Cologne,0,49,513,5,221491.06,1,1,0,126223.84,0,12.746076047509447,False,True,False
15722409,Gabriel Rocha Carvalho,gabriel.rocha@hotmail.com,14998-9,1977-06-13,Barcelona,1,47,693,8,158519.53,1,1,1,80149.27,0,12.279366414903755,False,False,True
15799600,Fernando Henrique Costa,fernando.henrique@outlook.com,23331-3,1976-12-26,Cologne,1,48,640,1,57852.48,1,0,1,135995.58,0,12.126492064422363,False,True,False
15746564,Paulo Roberto Mendes,Sin Registro,57470-0,1982-06-18,Nantes,1,42,566,3,55036.87,1,1,1,157486.1,0,-12.283133496521378,True,False,False
15652955,Vinicius Araújo Lima,vinicius.araujo@terra.com.br,59801-9,1994-11-07,Zaragoza,1,30,678,0,0.0,1,1,0,35113.08,0,0.0,False,False,True
15598695,Patrícia Rocha Alves,patricia.rocha@outlook.com,20706-0,1956-02-26,Berlin,0,68,834,9,193182.76,2,0,1,93112.2,0,12.46973813996847,False,True,False
15784918,Rodrigo Santos Gomes,rodrigo.santos@terra.com,95181-5,1989-04-17,Frankfurt,1,35,498,2,157370.84,2,0,1,188343.05,0,12.4046620766803,False,True,False
15594039,Fernando Henrique Costa,fernando.henrique@terra.com.br,99036-3,1982-12-07,Bilbao,1,42,599,6,0.0,2,1,0,113868.4,0,0.0,False,False,True
15603203,Renata Souza Ribeiro,renata.souza@hotmail.com,60737-7,1997-12-03,Marseille,0,27,650,6,0.0,2,1,0,1002.39,0,0.0,True,False,False
15705991,Felipe Lima Santos,felipe.lima@uol.com.br,57431-8,1986-10-24,Stuttgart,1,38,469,9,246801.08,1,0,0,11950.29,0,12.126492064422363,False,True,False
15619029,Mariana Costa Santos,mariana.costa@gmail.com,93698-4,1981-01-11,Bilbao,0,43,620,2,0.0,2,1,0,20670.1,0,0.0,False,False,True
15694039,Ana Clara Souza,ana.clara@gmail.com,65296-2,1978-01-15,Hamburg,0,46,650,9,399916.89,2,1,0,176902.83,0,12.604874000079736,False,True,False
15716276,Priscila Rocha Nunes,priscila.rocha@uol.com.br,83025-4,1990-04-21,Marseille,0,34,709,2,193406.68,1,1,0,57029.66,0,12.316447687429624,True,False,False
15755416,Natália Santos Martins,natalia.santos@uol.com.br,92574-0,1997-05-04,Paris,0,27,557,3,226402.46,1,1,1,123096.56,0,12.075269869732235,True,False,False
15654673,Marcos Pereira Rocha,marcos.pereira@gmail.com,59146-9,1975-12-23,Toulouse,1,49,625,6,389109.99,1,1,0,165580.93,1,12.75670477238779,True,False,False
15740406,Marcos Pereira Rocha,marcos.pereira@terra.com.br,37640-5,1986-11-07,Berlin,1,38,628,10,334130.34,1,1,0,46044.48,1,12.332932935769389,False,True,False
15638989,Juliana Alves Pereira,juliana.alves@outlook.com,71094-2,1999-09-26,Bordeaux,0,25,711,5,222002.42,1,0,0,51345.39,1,12.848276680926412,True,False,False
15722533,Beatriz Nunes Ferreira,Formato Inválido,71016-5,1984-08-19,Bordeaux,0,40,716,3,0.0,2,0,1,167636.15,0,0.0,True,False,False
15740557,Débora Ribeiro Lima,debora.ribeiro@uol.com.br,50628-2,1981-11-16,Marseille,0,43,753,5,0.0,2,1,0,109881.71,0,0.0,True,False,False
15627699,Carlos Eduardo Silva,carlos.eduardo@terra.com.br,66447-7,1992-01-16,Marseille,1,32,558,10,173724.58,1,1,0,190019.61,0,12.254865000196071,True,False,False
15669922,Renata Souza Ribeiro,renata.souza@gmail.com,13083-3,1988-08-24,Sevilla,0,36,530,2,0.0,2,1,1,14721.8,0,0.0,False,False,True
15597983,Rafael Oliveira Costa,rafael.oliveira@yahoo.com.br,68131-5,1955-03-24,Bordeaux,1,69,692,10,382798.13,1,1,1,70849.47,0,12.644030371020254,True,False,False
15638882,Amanda Oliveira Rocha,amanda.oliveira@gmail.com,08449-4,1962-06-17,Hamburg,0,62,710,9,237588.03,1,1,0,48571.14,1,12.599562063807696,False,True,False
15636562,Leandro Nunes Ferreira,leandro.nunes@hotmail.com,88248-3,1980-06-20,Zaragoza,1,44,573,8,0.0,2,0,0,62424.46,0,0.0,False,False,True
15775293,Thiago Alves Pereira,thiago.alves@yahoo.com.br,04600-3,1990-08-25,Nantes,1,34,680,3,221268.31,1,1,0,66526.01,0,12.56579359569036,True,False,False
15661626,Silvana Costa Ferreira,silvana.costa@yahoo.com.br,31744-2,1979-12-20,Hamburg,0,45,732,6,275455.42,1,1,0,81491.7,1,12.193923138285864,False,True,False
15712319,Gabriel Rocha Carvalho,gabriel.rocha@yahoo.com.br,98871-1,1979-02-03,Zaragoza,1,45,936,8,219537.15,2,0,1,139889.15,0,12.617521747127537,False,False,True
15608588,Marcos Pereira Rocha,marcos.pereira@gmail.com,73274-2,1983-09-26,Cologne,1,41,936,2,287436.78,1,1,1,19412.8,1,12.211268324607811,False,True,False
15784597,Mateus Carvalho Alves,mateus.carvalho@outlook.com,38575-5,1998-07-05,Bordeaux,1,26,648,9,305290.33,1,1,0,100240.2,0,12.69418537328255,True,False,False
15758482,Beatriz Nunes Ferreira,beatriz.nunes@terra.com.br,56529-8,1992-02-01,Nantes,0,32,626,0,0.0,2,0,0,187172.54,0,0.0,True,False,False
15719508,Gustavo Pinto Ribeiro,gustavo.pinto@hotmail.com,89515-8,1975-03-21,Stuttgart,1,49,575,7,110751.14,4,1,1,168080.53,1,-12.39838702404074,False,True,False
15713853,João Pedro Souza,joao.pedro@outlook.com,33195-3,1982-02-06,Hamburg,1,42,732,9,221576.18,2,1,1,65323.11,0,12.289936474203747,False,True,False
15799211,Juliana Alves Pereira,juliana.alves@terra.com.br,86768-8,1992-04-10,Sevilla,0,32,708,8,463304.12,1,1,1,120115.5,0,12.83461532944999,False,False,True
15724423,Camila Martins Lima,camila.martins@terra.com,24530-0,1986-04-22,Nantes,0,38,571,6,130175.73,2,0,0,38962.94,0,-12.275541057285029,True,False,False
