customer_id,nome,email,numero_conta,data_nascimento,cidade,country,gender,age,credit_score,tenure,balance,limite_credito,products_number,credit_card,active_member,estimated_salary,churn,NewBalance
15614934,Silvana Costa Ferreira,silvana.costa@uol.com.br,73971-1,1987-02-05,Cologne,Germany,Female,37,625,4,142711.81,393332.77,1,1,0,35625.41,0,12.561729741649783
15759066,Renata Souza Ribeiro,renata.souza@yahoo.com.br,50083-7,1980-03-18,Marseille,France,Female,44,483,5,136836.49,137737.09,1,1,0,192359.9,1,12.51968916894124
15758726,Beatriz Nunes Ferreira,beatriz.nunes@hotmail.com,04279-9,2000-09-24,Paris,France,Female,24,588,0,0.0,0.0,2,1,1,140586.08,0,0.0
15622033,Letícia Ferreira Silva,leticia.ferreira@outlook.com,62205-6,1983-01-22,Stuttgart,Germany,Female,41,847,3,101543.51,133839.72,4,1,0,16025.17,1,12.221389836146194
15605341,Larissa Pereira Gomes,larissa.pereira@uol.com.br,77763-3,1966-02-10,Toulouse,France,Female,58,681,8,93173.88,240596.76,1,1,1,139761.25,0,12.13536988447222
15737741,Renata Souza Ribeiro,renata.souza@yahoo.com.br,03512-0,1991-01-05,Sevilla,Spain,Female,33,607,2,108431.87,319882.85,2,0,1,109291.39,1,12.287024509048312
15678067,Gabriel Rocha Carvalho,gabriel.rocha@uol.com.br,69089-4,1979-06-19,Madrid,Spain,Male,45,667,3,0.0,0.0,2,0,0,163655.01,0,0.0
15650437,André Costa Araújo,andre.costa@hotmail.com,71994-1,1992-07-26,Hamburg,Germany,Male,32,522,8,124450.36,222432.46,2,1,1,165786.1,0,12.424809381095644
15577078,Bruno Souza Martins,Sin Registro,68963-6,1986-07-19,Valencia,Spain,Male,38,539,6,0.0,0.0,1,1,1,152880.07,1,0.0
15669011,Amanda Oliveira Rocha,Formato Inválido,52475-2,1980-01-04,Toulouse,France,Female,44,659,9,23503.31,17695.97,1,0,1,169862.01,1,10.758043722290012
15700965,Natália Santos Martins,natalia.santos@yahoo.com.br,91485-5,1992-04-24,Lyon,France,Female,32,724,6,0.0,0.0,2,1,1,150026.79,0,0.0
15633516,Rodrigo Santos Gomes,rodrigo.santos@yahoo.com.br,69389-7,1982-05-21,Marseille,France,Male,42,526,1,0.0,0.0,1,0,1,168486.02,0,0.0
15593425,Aline Carvalho Araújo,aline.carvalho@gmail.com,66185-9,1970-03-24,Valencia,Spain,Female,54,662,1,187997.15,357249.1,1,0,0,111442.71,1,12.83732926268973
15575623,Larissa Pereira Gomes,larissa.pereira@uol.com.br,17568-2,1993-10-24,Paris,France,Female,31,589,10,110635.32,112012.52,1,1,0,148218.86,0,12.307141846675126
15767339,Débora Ribeiro Lima,debora.ribeiro@yahoo.com.br,46696-9,1971-04-17,Marseille,France,Female,53,777,10,0.0,0.0,2,1,0,189992.97,0,0.0
15687491,Felipe Lima Santos,felipe.lima@gmail.com,24612-7,1979-06-08,Stuttgart,Germany,Male,45,817,9,101207.75,120517.96,1,0,0,88211.12,1,12.218077794515345
15571928,Silvana Costa Ferreira,silvana.costa@yahoo.com.br,54808-8,1981-03-13,Bordeaux,France,Female,43,679,4,0.0,0.0,3,1,0,115136.51,1,0.0
15739131,André Costa Araújo,andre.costa@hotmail.com,21792-6,1996-12-08,Hamburg,Germany,Male,28,718,4,65643.3,192579.22,1,1,0,28760.99,0,11.785137998781318
15570192,Ana Clara Souza,ana.clara@gmail.com,65814-3,1984-11-26,Berlin,Germany,Female,40,608,8,121729.42,164451.83,1,0,0,61164.45,0,12.402703172326046
15576945,Carlos Eduardo Silva,carlos.eduardo@uol.com.br,64464-7,1995-12-06,Nantes,France,Male,29,582,0,0.0,0.0,1,1,0,142516.35,0,0.0
15599078,Priscila Rocha Nunes,priscila.rocha@terra.com.br,25616-8,1983-07-12,Hamburg,Germany,Female,41,619,5,92467.58,91306.0,1,1,0,38270.47,0,12.12776055616847
15615991,Paulo Roberto Mendes,paulo.roberto@outlook.com,85285-6,1982-07-17,Paris,France,Male,42,654,7,-99263.09,167977.99,1,1,1,67607.9,0,-12.19867625960691
15656141,Rodrigo Santos Gomes,rodrigo.santos@gmail.com,91650-7,1985-03-12,Marseille,France,Male,39,741,5,0.0,0.0,1,0,1,40207.06,0,0.0
15617617,Leandro Nunes Ferreira,leandro.nunes@hotmail.com,71569-6,1985-07-22,Bilbao,Spain,Male,39,811,7,0.0,0.0,2,1,1,177519.39,0,0.0
15718773,Silvana Costa Ferreira,silvana.costa@uol.com.br,14261-0,1992-06-23,Marseille,France,Female,32,638,0,0.0,0.0,2,1,0,160129.99,0,0.0
15613844,Letícia Ferreira Silva,leticia.ferreira@terra.com.br,65294-5,1996-01-24,Marseille,France,Female,28,557,7,146445.24,173616.4,2,1,0,184317.74,0,12.587554029738662
15682839,Letícia Ferreira Silva,leticia.ferreira@terra.com.br,47330-6,1967-01-26,Toulouse,France,Female,57,575,8,137936.94,260324.88,1,1,1,84475.13,0,12.52769908375424
15738605,Aline Carvalho Araújo,aline.carvalho@hotmail.com,79379-5,1978-07-04,Munich,Germany,Female,46,634,5,123642.36,127550.81,1,1,1,49725.16,1,12.418295664314076
15709338,Fernanda Lima Costa,fernanda.lima@outlook.com,24558-6,1995-04-21,Nantes,France,Female,29,544,1,118560.55,195784.82,1,1,1,164137.36,0,12.376326260098233
15673790,Lucas Ferreira Lima,Sin Registro,59188-2,1979-05-07,Cologne,Germany,Male,45,498,7,109200.74,270412.05,2,0,1,165990.44,0,12.294090299407667
15592761,Lucas Ferreira Lima,lucas.ferreira@yahoo.com.br,80231-5,1984-02-03,Nantes,France,Male,40,710,5,0.0,0.0,2,0,0,162878.96,0,0.0
15719541,Mateus Carvalho Alves,mateus.carvalho@terra.com.br,46705-4,1993-06-07,Bilbao,Spain,Male,31,675,2,90826.27,247792.83,2,1,0,60270.87,0,12.109851020516107
15813067,Débora Ribeiro Lima,debora.ribeiro@gmail.com,42781-3,1979-03-15,Berlin,Germany,Female,45,432,3,110219.14,115965.08,1,1,0,43046.7,1,12.303373025410645
15660475,Ana Clara Souza,ana.clara@outlook.com,51756-3,1970-02-20,Marseille,France,Female,54,411,9,0.0,0.0,1,0,1,76621.49,0,0.0
15638788,Leandro Nunes Ferreira,leandro.nunes@terra.com.br,03428-1,1992-09-11,Nice,France,Male,32,550,8,97514.07,105057.19,1,1,1,199138.84,0,12.18089913485313
15795132,Aline Carvalho Araújo,Formato Inválido,17929-4,1999-03-11,Toulouse,France,Female,25,735,3,91718.8,78933.2,1,0,0,100240.2,0,12.119629834178927
15566708,Patrícia Rocha Alves,Sin Registro,18339-4,1979-05-23,Bordeaux,France,Female,45,444,4,0.0,0.0,2,1,0,161653.5,1,0.0
15619898,João Pedro Souza,joao.pedro@terra.com.br,64068-1,1969-12-05,Nice,France,Male,55,785,5,0.0,0.0,2,1,1,7008.65,0,0.0
15588695,Vinicius Araújo Lima,vinicius.araujo@hotmail.com,24236-9,1992-04-07,Sevilla,Spain,Male,32,833,6,0.0,0.0,1,1,1,44323.22,1,0.0
15736413,Mateus Carvalho Alves,mateus.carvalho@yahoo.com.br,93056-1,1995-12-25,Nantes,France,Male,29,739,1,0.0,0.0,2,1,1,164484.78,0,0.0
15715510,Bruno Souza Martins,bruno.souza@gmail.com,91849-8,1995-02-25,Paris,France,Male,29,768,2,92350.36,154372.25,2,1,1,73686.75,0,12.126492064422365
15625395,Mônica Dias Borges,monica.dias@uol.com.br,20353-8,1996-12-10,Marseille,France,Female,28,585,6,105795.9,134306.79,1,1,1,41219.09,0,12.262414225874776
15638028,André Costa Araújo,andre.costa@outlook.com,90300-3,1993-12-08,Stuttgart,Germany,Male,31,562,4,127237.25,154981.72,2,0,1,143317.42,0,12.446955913504501
15609562,Beatriz Nunes Ferreira,beatriz.nunes@terra.com.br,34855-0,1981-04-08,Sevilla,Spain,Female,43,774,1,116360.07,260108.56,1,1,0,17004.14,0,12.357591894768666
15603749,Natália Santos Martins,natalia.santos@gmail.com,20016-5,1971-07-02,Lyon,France,Female,53,564,2,45472.28,36143.49,1,1,1,41055.71,1,11.418005369194187
15577683,Amanda Oliveira Rocha,amanda.oliveira@gmail.com,35684-4,1995-09-21,Bordeaux,France,Female,29,539,4,0.0,0.0,2,1,1,100919.19,0,0.0
15806455,Paulo Roberto Mendes,paulo.roberto@gmail.com,58025-9,1997-02-22,Toulouse,France,Male,27,611,7,0.0,0.0,2,1,1,157474.1,0,0.0
15774536,Larissa Pereira Gomes,larissa.pereira@terra.com.br,88451-7,1992-07-08,Marseille,France,Female,32,607,6,0.0,0.0,2,0,0,196062.01,0,0.0
15622729,Ana Clara Souza,ana.clara@hotmail.com,65640-8,1978-06-21,Toulouse,France,Female,46,649,2,0.0,0.0,2,1,1,66602.7,0,0.0
15661249,Carlos Eduardo Silva,carlos.eduardo@gmail.com,16628-6,1971-11-19,Lyon,France,Male,53,699,4,0.0,0.0,2,0,1,111307.98,0,0.0
15703707,Lucas Ferreira Lima,Sin Registro,36251-6,1980-06-12,Nice,France,Male,44,656,10,143571.52,136545.07,1,0,0,127444.14,0,12.567735767807791
15598275,Cristiane Moreira Pinto,cristiane.moreira@terra.com.br,69774-0,1992-02-13,Paris,France,Female,32,709,7,0.0,0.0,2,1,1,199418.02,0,0.0
15674678,Ana Clara Souza,Formato Inválido,35340-1,1981-08-28,Munich,Germany,Female,43,731,9,79120.27,155656.57,1,0,0,548.52,1,11.97187155942857
15714970,Mateus Carvalho Alves,mateus.carvalho@hotmail.com,63729-5,1992-02-26,Frankfurt,Germany,Male,32,667,0,103846.65,292781.54,1,1,0,20560.69,0,12.243817751302567
15590344,Felipe Lima Santos,Formato Inválido,21284-3,1992-06-10,Munich,Germany,Male,32,708,3,-151691.44,104971.63,2,1,1,172810.51,0,-12.622750917156495
15571415,Thiago Alves Pereira,thiago.alves@gmail.com,23523-6,1968-01-01,Munich,Germany,Male,56,805,6,151802.29,321859.61,1,1,0,46791.09,1,12.623481410039672
15668894,Carlos Eduardo Silva,carlos.eduardo@uol.com.br,75723-0,1983-07-03,Berlin,Germany,Male,41,661,5,-122552.48,306423.35,2,0,1,120646.4,0,-12.409441805966198
15577905,Vinicius Araújo Lima,vinicius.araujo@yahoo.com.br,25010-5,1990-12-16,Nantes,France,Male,34,660,8,106486.66,93055.85,2,0,1,182262.66,0,12.268922178652181
15658889,Mateus Carvalho Alves,mateus.carvalho@uol.com.br,63263-0,2002-02-25,Lyon,France,Male,22,689,4,136444.25,116251.51,1,1,0,51980.25,1,12.51681856584393
15813159,Fernando Henrique Costa,fernando.henrique@outlook.com,48609-9,1972-08-24,Paris,France,Male,52,526,8,93590.47,272703.42,1,0,1,21228.71,1,12.13983102163123
15649129,Thiago Alves Pereira,thiago.alves@yahoo.com.br,69762-3,1992-01-21,Nantes,France,Male,32,757,9,-0.0,0.0,2,1,0,115950.96,0,-0.0
15707242,André Costa Araújo,andre.costa@hotmail.com,74136-8,1984-05-23,Sevilla,Spain,Male,40,504,5,0.0,0.0,2,0,0,146703.36,0,0.0
15630511,Letícia Ferreira Silva,leticia.ferreira@gmail.com,68611-0,1991-08-15,Marseille,France,Female,33,691,6,0.0,0.0,2,1,0,164074.89,0,0.0
15645937,Diego Martins Nunes,Sin Registro,04012-0,1992-09-13,Zaragoza,Spain,Male,32,790,3,0.0,0.0,1,1,0,91044.47,0,0.0
15681439,Thiago Alves Pereira,thiago.alves@yahoo.com.br,10347-6,1999-09-07,Berlin,Germany,Male,25,775,10,60205.2,77010.42,2,1,0,14073.11,0,11.698661186932943
15594928,Elaine Pinto Mendes,elaine.pinto@yahoo.com.br,85317-7,1986-04-07,Munich,Germany,Female,38,798,4,129055.13,164196.11,1,1,0,157147.59,0,12.46114213696572
15590286,Silvana Costa Ferreira,silvana.costa@uol.com.br,42723-0,1984-02-26,Bordeaux,France,Female,40,611,2,125879.29,212249.22,1,1,0,93203.43,0,12.436225891445817
15673223,Gabriel Rocha Carvalho,gabriel.rocha@outlook.com,67206-3,1980-03-06,Nice,France,Male,44,626,10,0.0,0.0,2,0,0,164287.86,0,0.0
15772479,Fernando Henrique Costa,fernando.henrique@uol.com.br,16425-7,1987-08-06,Paris,France,Male,37,673,4,0.0,0.0,2,0,0,163563.07,0,0.0
15651075,Leandro Nunes Ferreira,leandro.nunes@outlook.com,15753-9,1989-11-08,Frankfurt,Germany,Male,35,562,3,142296.13,245823.59,1,0,1,177112.7,0,12.558812768215764
15643042,Aline Carvalho Araújo,aline.carvalho@uol.com.br,64297-2,1984-09-14,Frankfurt,Germany,Female,40,590,2,117641.43,215123.51,2,0,0,92198.05,0,12.368543728901404
15653952,Juliana Alves Pereira,juliana.alves@hotmail.com,37775-4,1986-07-19,Frankfurt,Germany,Female,38,581,3,135157.05,116669.6,1,1,1,32919.42,0,12.507339895179648
15670822,Amanda Oliveira Rocha,amanda.oliveira@yahoo.com.br,14328-5,2002-07-01,Toulouse,France,Female,22,719,7,92350.36,268461.34,1,1,1,177497.4,0,12.126492064422365
15667456,Alexandre Moreira Dias,alexandre.moreira@yahoo.com,35692-1,1962-06-27,Valencia,Spain,Male,62,709,3,0.0,0.0,2,1,1,82195.15,0,0.0
15805260,Beatriz Nunes Ferreira,beatriz.nunes@uol.com.br,96641-7,1968-11-26,Berlin,Germany,Female,56,705,2,143249.67,313780.37,1,1,0,88428.41,1,12.56549151148154
15790678,Fernanda Lima Costa,fernanda.lima@hotmail.com,77544-0,1992-03-07,Bordeaux,France,Female,32,475,8,119023.28,220980.0,1,1,0,100816.29,0,12.380221563790258
15748673,Aline Carvalho Araújo,Sin Registro,37163-1,1987-06-02,Bordeaux,France,Female,37,770,9,0.0,0.0,2,0,0,22710.72,0,0.0
15645956,Lucas Ferreira Lima,lucas.ferreira@gmail.com,07589-5,1980-09-19,Valencia,Spain,Male,44,452,3,88915.85,118755.64,1,1,0,69697.74,0,12.088592876415476
15710206,Aline Carvalho Araújo,aline.carvalho@hotmail.com,65000-5,1985-09-28,Lyon,France,Female,39,591,4,150500.64,77109.0,1,1,0,14928.8,0,12.614869796224703
15611848,Rafael Oliveira Costa,rafael.oliveira@uol.com.br,99025-3,1992-05-24,Frankfurt,Germany,Male,32,850,3,137714.25,336617.66,1,0,1,159403.68,0,12.526083345774364
15749482,Ricardo Borges Silva,ricardo.borges@gmail.com,07218-0,1994-03-26,Valencia,Spain,Male,30,772,4,78653.05,84543.1,1,1,0,1790.48,0,11.965948867737294
15680234,Gustavo Pinto Ribeiro,gustavo.pinto@uol.com.br,40071-7,1997-10-02,Stuttgart,Germany,Male,27,667,2,138032.15,220700.62,1,1,0,166317.71,0,12.528389088593368
15726153,Marcos Pereira Rocha,marcos.pereira@outlook.com,06424-1,1993-10-17,Bordeaux,France,Male,31,622,5,106260.67,95602.66,1,1,1,2578.43,0,12.266797685856057
15598940,Vinicius Araújo Lima,vinicius.araujo@outlook.com,13846-0,1986-07-19,Berlin,Germany,Male,38,681,6,181804.34,279454.91,2,1,1,57517.71,0,12.803833513395322
15810227,Vinicius Araújo Lima,vinicius.araujo@yahoo.com.br,06745-2,1990-11-01,Toulouse,France,Male,34,421,2,0.0,0.0,2,1,1,96615.23,0,0.0
15695632,Juliana Alves Pereira,Formato Inválido,30130-7,1985-07-26,Marseille,France,Female,39,556,9,89588.35,118405.46,1,1,1,94898.1,0,12.096127748779052
15681956,Mateus Carvalho Alves,mateus.carvalho@hotmail.com,48255-8,1990-10-19,Marseille,France,Male,34,684,9,0.0,0.0,2,1,1,100240.2,0,0.0
15696371,Camila Martins Lima,camila.martins@outlook.com,13408-1,2000-09-04,Sevilla,Spain,Female,24,812,1,-92476.88,123227.21,1,0,0,83247.14,0,-12.127861126902054
15814331,Patrícia Rocha Alves,patricia.rocha@uol.com.br,65859-8,1981-04-13,Stuttgart,Germany,Female,43,597,7,119127.46,221630.72,2,1,0,55809.92,0,12.381096471897969
15569079,Thiago Alves Pereira,thiago.alves@terra.com.br,95454-2,1976-10-02,Stuttgart,Germany,Male,48,632,6,126066.26,375860.82,1,1,0,64345.61,1,12.437710101302406
15646535,Fernando Henrique Costa,fernando.henrique@yahoo.com.br,76343-6,1978-04-04,Bordeaux,France,Male,46,578,5,113226.47,237912.39,1,1,0,56770.76,0,12.330292431918036
15788676,Marcos Pereira Rocha,marcos.pereira@hotmail.com,40309-8,1986-08-02,Madrid,Spain,Male,38,539,8,71460.67,70706.4,2,1,1,10074.05,0,11.870049688016964
15737556,Leandro Nunes Ferreira,leandro.nunes@outlook.com,83543-4,1981-09-03,Lyon,France,Male,43,590,7,81076.8,213748.32,2,1,1,182627.25,1,11.996299313192168
15734942,Renata Souza Ribeiro,renata.souza@gmail.com,21211-6,1986-11-14,Cologne,Germany,Female,38,539,8,82407.51,246467.25,1,1,0,13123.41,0,12.012579033117953
15577999,Camila Martins Lima,Formato Inválido,39127-5,1962-11-23,Toulouse,France,Female,62,850,1,124678.35,143706.92,1,1,0,70916.0,1,12.426639680491004
15714883,Aline Carvalho Araújo,aline.carvalho@gmail.com,29312-3,1999-12-26,Lyon,France,Female,25,508,2,111395.53,258195.68,1,0,1,48197.06,0,12.313989660577107
15698664,Rafael Oliveira Costa,rafael.oliveira@gmail.com,86677-2,1981-02-01,Sevilla,Spain,Male,43,567,2,115643.58,278889.22,2,0,0,174606.35,0,12.351415334375698
15621440,Carlos Eduardo Silva,carlos.eduardo@hotmail.com,15943-5,1986-03-24,Bordeaux,France,Male,38,694,1,-0.0,0.0,2,0,1,156858.2,0,-0.0
15585282,Fernando Henrique Costa,fernando.henrique@yahoo.com.br,91300-1,1962-05-01,Bordeaux,France,Male,62,755,1,127706.33,276760.13,2,0,1,142377.69,0,12.450635790670441
15672983,Silvana Costa Ferreira,silvana.costa@hotmail.com,98147-6,1997-06-27,Madrid,Spain,Female,27,678,5,87099.85,107771.07,2,1,0,149550.95,0,12.067957621273571
15689425,Vinicius Araújo Lima,vinicius.araujo@uol.com.br,86034-7,1989-06-06,Valencia,Spain,Male,35,687,8,100988.39,92737.97,2,1,0,22247.27,0,12.215908019305491
15624850,Lucas Ferreira Lima,lucas.ferreira@outlook.com,25717-9,1994-05-08,Toulouse,France,Male,30,850,10,153972.89,320752.06,2,1,0,100240.2,0,12.637679007508542
15747808,Thiago Alves Pereira,Formato Inválido,57335-1,1995-10-08,Lyon,France,Male,29,712,3,102540.61,187616.44,1,1,1,189680.79,0,12.23116137480171
15684248,Rodrigo Santos Gomes,rodrigo.santos@outlook.com,12032-3,2003-09-07,Sevilla,Spain,Male,21,658,7,0.0,0.0,2,0,1,154279.87,0,0.0
15690664,Diego Martins Nunes,diego.martins@hotmail.com,79730-5,1987-01-09,Valencia,Spain,Male,37,729,10,-0.0,0.0,2,1,0,100862.54,0,-0.0
15663883,Vinicius Araújo Lima,vinicius.araujo@terra.com.br,99930-2,1992-09-14,Frankfurt,Germany,Male,32,850,9,141827.33,249794.42,2,1,1,149458.73,0,12.55551279132953
15654625,Fernando Henrique Costa,fernando.henrique@terra.com.br,86576-1,1985-07-16,Hamburg,Germany,Male,39,495,8,120252.02,358256.66,2,1,1,10160.23,0,12.39049216674095
15778884,Amanda Oliveira Rocha,amanda.oliveira@outlook.com,03089-2,1986-11-20,Nantes,France,Female,38,936,2,154763.21,199231.8,2,1,1,174800.31,0,12.64279873096347
15685279,Silvana Costa Ferreira,silvana.costa@outlook.com,79667-0,1967-04-10,Madrid,Spain,Female,57,511,8,122950.31,367108.2,1,1,1,181258.76,0,12.412682749567786
15758769,Natália Santos Martins,Formato Inválido,84929-9,1980-05-02,Paris,France,Female,44,625,7,0.0,0.0,1,1,0,4791.8,0,0.0
15622518,Beatriz Nunes Ferreira,beatriz.nunes@uol.com.br,20375-6,1998-02-18,Marseille,France,Female,26,768,5,51116.26,83598.56,1,1,1,70454.79,1,11.535005105841273
15762793,Priscila Rocha Nunes,priscila.rocha@hotmail.com,07593-9,1988-11-16,Munich,Germany,Female,36,936,0,136980.23,240767.62,2,1,1,99019.65,0,12.520739068400992
15708063,Gustavo Pinto Ribeiro,gustavo.pinto@terra.com.br,16707-3,1988-05-28,Marseille,France,Male,36,712,2,-100749.5,204876.98,3,0,0,70758.37,1,-12.213539697602034
15588580,Mariana Costa Santos,mariana.costa@uol.com.br,09908-5,1988-06-28,Stuttgart,Germany,Female,36,584,4,109646.83,202567.28,1,1,1,70240.79,0,12.298167023840149
15724200,Marcos Pereira Rocha,marcos.pereira@uol.com.br,61678-8,1986-02-26,Nice,France,Male,38,584,1,115341.55,248349.19,1,0,1,173632.92,0,12.34880018618741
15742297,Alexandre Moreira Dias,alexandre.moreira@uol.com.br,36191-9,1989-11-26,Lyon,France,Male,35,715,2,141005.47,132444.76,1,1,1,60407.93,0,12.549701143506585
15721007,Vinicius Araújo Lima,vinicius.araujo@terra.com.br,12889-9,1991-06-23,Frankfurt,Germany,Male,33,776,8,115130.34,80922.0,1,0,0,129525.5,1,12.346967337425513
15644551,Silvana Costa Ferreira,silvana.costa@gmail.com,42806-6,1987-07-04,Barcelona,Spain,Female,37,751,3,99773.85,196921.35,2,1,0,54865.92,0,12.20380858450222
15741719,Aline Carvalho Araújo,aline.carvalho@uol.com.br,45921-9,1984-05-15,Bordeaux,France,Female,40,540,3,165298.12,400736.95,1,0,1,199862.75,0,12.708653091052796
15622321,Mariana Costa Santos,mariana.costa@gmail.com,45923-7,1992-02-14,Nantes,France,Female,32,506,3,0.0,0.0,1,1,1,80823.02,0,0.0
15799350,Alexandre Moreira Dias,Sin Registro,35375-1,1983-07-18,Nice,France,Male,41,632,0,106134.46,119280.86,1,0,1,105570.39,0,12.265609240387938
15596136,Larissa Pereira Gomes,larissa.pereira@gmail.com,54683-2,1988-11-21,Toulouse,France,Female,36,637,9,166939.88,317137.01,1,1,1,72504.76,0,12.718536207152251
15577657,Felipe Lima Santos,felipe.lima@yahoo.com.br,06416-3,1983-06-06,Toulouse,France,Male,41,732,8,0.0,0.0,2,1,1,170886.17,0,0.0
15613945,Mariana Costa Santos,mariana.costa@outlook.com,87422-3,1998-04-10,Nantes,France,Female,26,472,5,0.0,0.0,2,1,0,108411.66,0,0.0
15659736,Fernando Henrique Costa,fernando.henrique@hotmail.com,86012-1,1958-08-17,Cologne,Germany,Male,66,716,5,121411.9,290563.86,1,0,0,10070.4,1,12.400091356444744
15757632,Cristiane Moreira Pinto,Sin Registro,41199-4,1983-03-28,Lyon,France,Female,41,496,1,176024.05,259373.61,2,1,0,182337.98,0,12.771523092980125
15616745,Vinicius Araújo Lima,vinicius.araujo@uol.com.br,16216-9,1989-12-26,Bilbao,Spain,Male,35,542,2,174894.53,465191.38,1,1,1,100240.2,0,12.765085566071445
15786200,Bruno Souza Martins,bruno.souza@hotmail.com,15985-8,1993-11-14,Lyon,France,Male,31,564,4,0.0,0.0,2,1,0,53520.03,0,0.0
15742820,Cristiane Moreira Pinto,cristiane.moreira@hotmail.com,28301-2,1979-09-01,Marseille,France,Female,45,535,2,0.0,0.0,2,0,1,170621.55,0,0.0
15695197,Renata Souza Ribeiro,Formato Inválido,51665-0,1999-01-17,Munich,Germany,Female,25,553,7,-128524.19,328243.61,2,1,0,20682.46,0,-12.457019595203104
15694510,Lucas Ferreira Lima,lucas.ferreira@gmail.com,35806-1,1979-02-23,Toulouse,France,Male,45,725,1,129855.32,130587.11,1,0,0,24218.65,0,12.467323367176808
15731166,Aline Carvalho Araújo,aline.carvalho@terra.com.br,72337-1,1994-06-27,Nantes,France,Female,30,743,1,127023.39,115014.4,1,1,1,138780.89,0,12.445273702286707
15681332,Beatriz Nunes Ferreira,beatriz.nunes@uol.com.br,27364-0,1981-01-07,Lyon,France,Female,43,437,6,0.0,0.0,1,1,0,148330.97,1,0.0
15799186,Gustavo Pinto Ribeiro,gustavo.pinto@gmail.com,54500-2,1986-08-22,Lyon,France,Male,38,632,4,0.0,0.0,2,0,0,192505.62,0,0.0
15609545,Felipe Lima Santos,felipe.lima@uol.com,61991-8,1995-03-21,Lyon,France,Male,29,548,5,83442.98,185252.92,1,0,1,177017.39,0,12.025065983918479
15791550,Bruno Souza Martins,bruno.souza@terra.com,45274-3,1997-05-24,Paris,France,Male,27,696,4,87637.26,88689.43,2,0,0,196111.35,0,12.074108709550268
15620398,Renata Souza Ribeiro,renata.souza@hotmail.com,41139-3,1990-06-10,Madrid,Spain,Female,34,635,5,98683.47,175441.73,2,1,0,15733.19,0,12.192819914777669
15596522,Juliana Alves Pereira,juliana.alves@terra.com.br,20098-8,1982-07-21,Marseille,France,Female,42,692,2,0.0,0.0,2,1,0,145222.93,0,0.0
15635775,Carlos Eduardo Silva,carlos.eduardo@hotmail.com,81499-1,1991-12-13,Nice,France,Male,33,781,3,89276.48,168273.16,1,1,0,6959.0,0,12.092640530905907
15746183,Débora Ribeiro Lima,Sin Registro,54994-9,1997-08-07,Bordeaux,France,Female,27,573,4,0.0,0.0,2,1,1,157549.6,0,0.0
15711446,Juliana Alves Pereira,juliana.alves@terra.com.br,98909-8,1973-01-09,Valencia,Spain,Female,51,569,3,-0.0,0.0,3,1,0,75084.96,1,-0.0
15620507,Larissa Pereira Gomes,larissa.pereira@outlook.com,15803-9,1994-07-07,Frankfurt,Germany,Female,30,485,5,156771.68,286566.69,1,1,1,141148.21,0,12.655692938911308
15782364,Elaine Pinto Mendes,elaine.pinto@terra.com.br,02682-2,1985-08-14,Madrid,Spain,Female,39,521,3,146408.68,398331.24,1,0,0,100240.2,0,12.587304348940883
15626474,Vanessa Gomes Carvalho,vanessa.gomes@yahoo.com.br,66029-1,1993-04-04,Bordeaux,France,Female,31,686,1,-0.0,0.0,2,1,0,4802.25,0,-0.0
15593782,Patrícia Rocha Alves,patricia.rocha@outlook.com,22321-4,1986-09-13,Hamburg,Germany,Female,38,816,5,130878.75,349642.3,3,1,0,71905.77,1,12.475173781632009
15615004,Camila Martins Lima,camila.martins@yahoo.com.br,70349-1,1987-12-17,Paris,France,Female,37,730,1,0.0,0.0,2,1,1,124364.63,0,0.0
15764293,Mateus Carvalho Alves,Formato Inválido,99316-9,1991-03-21,Bordeaux,France,Male,33,490,1,0.0,0.0,2,1,1,80792.83,0,0.0
15753213,Larissa Pereira Gomes,larissa.pereira@uol.com.br,27244-5,1990-09-14,Nantes,France,Female,34,604,7,0.0,0.0,2,1,0,193021.49,0,0.0
15647546,Patrícia Rocha Alves,patricia.rocha@yahoo.com.br,39008-0,1984-07-07,Frankfurt,Germany,Female,40,688,8,150679.71,378304.45,2,0,1,196226.38,0,12.61605891776664
15641170,Lucas Ferreira Lima,lucas.ferreira@uol.com.br,10543-4,1988-05-25,Valencia,Spain,Male,36,640,4,0.0,0.0,1,0,0,173016.46,0,0.0
15678168,Camila Martins Lima,camila.martins@gmail.com,54124-6,1997-10-20,Zaragoza,Spain,Female,27,648,7,0.0,0.0,2,1,1,163060.43,0,0.0
15696355,Diego Martins Nunes,diego.martins@yahoo.com.br,84746-3,1987-08-01,Berlin,Germany,Male,37,724,6,125489.4,184196.64,1,1,0,118570.53,0,12.433123752411273
15755330,Paulo Roberto Mendes,paulo.roberto@hotmail.com,61071-8,1983-06-28,Stuttgart,Germany,Male,41,512,7,122403.24,355428.31,1,0,1,37439.9,1,12.408223299874889
15626143,Ricardo Borges Silva,ricardo.borges@outlook.com,88303-9,1987-05-13,Nantes,France,Male,37,695,2,0.0,0.0,2,1,1,99692.65,0,0.0
15659820,Renata Souza Ribeiro,renata.souza@terra.com.br,15245-9,1990-03-18,Toulouse,France,Female,34,614,5,0.0,0.0,2,1,0,185561.89,0,0.0
15759966,Juliana Alves Pereira,juliana.alves@yahoo.com.br,31944-1,1988-12-26,Bilbao,Spain,Female,36,612,5,119799.27,129889.5,2,1,0,159416.58,0,12.386720051733137
